Full Metal Jacket (1987),"Drama, War",A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
The Best Years of Our Lives (1946),"Drama, Romance, War","Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed."
Blood & Gold (2023),"Action, Drama, War","At the end of World War II, a German soldier is looking for his daughter while an SS troop is looking for a Jewish treasure."
Unbroken (I) (2014),"Action, Biography, Drama","After a near-fatal plane crash in WWII, OlympianLouis Zamperinispends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp."
Wonder Woman (2017),"Action, Adventure, Fantasy","When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny."
Pearl Harbor (2001),"Action, Drama, History",A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.
Fury (2014),"Action, Drama, War","A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945."
The Pianist (2002),"Biography, Drama, Music",A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.
The Imitation Game (2014),"Biography, Drama, Thriller","During World War II, the English mathematical geniusAlan Turingtries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life."
Malèna (2000),"Drama, Romance, War","Amidst the war climate, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town."
Kingdom of Heaven (2005),"Action, Adventure, Drama","Balian of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people."
Greyhound (2020),"Action, Drama, History","Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack."
Atonement (2007),"Drama, Mystery, Romance",Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.
The Russians Are Coming the Russians Are Coming (1966),"Comedy, War","Without hostile intent, a Soviet submarine runs aground off New England. Men are sent for a boat, but many villagers go into a tizzy, risking bloodshed."
The Thin Red Line (1998),"Drama, History, War","Adaptation ofJames Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War."
Jojo Rabbit (2019),"Comedy, Drama, War",A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.
The King (I) (2019),"Biography, Drama, History","Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life."
La vita è bella (1997),"Comedy, Drama, Romance","When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp."
13 Hours (2016),"Action, Drama, History","During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos."
The Deer Hunter (1978),"Drama, War",An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.
Legends of the Fall (1994),"Drama, Romance, War","In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war."
The Last of the Mohicans (1992),"Action, Adventure, Drama",Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.
12 Strong (2018),"Action, Drama, History","12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban."
Catch-22 (1970),"Comedy, Drama, War","A man is trying desperately to be certified insane during World War II, so he can stop flying missions."
The Ministry of Ungentlemanly Warfare (2024),"Drama, War",The British military recruits a small group of highly-skilled soldiers to strike against Nazi forces behind enemy lines during World War II.
Lone Survivor (2013),"Action, Biography, Drama","Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare."
Barry Lyndon (1975),"Adventure, Drama, War",An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.
Army of the Dead (2021),"Action, Crime, Drama","Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted."
Platoon (1986),"Drama, War","Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict."
Brothers (I) (2009),"Drama, Thriller, War","While on tour in Afghanistan, Sam's copter is shot down and he is presumed dead. Back home, it is his screw-up brother who looks after the family. Sam does return, but with a lot of excess baggage."
Pan's Labyrinth (2006),"Drama, Fantasy, War","In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world."
Midway (2019),"Action, Drama, History","The story of the Battle of Midway, told by the leaders and the sailors who fought it."
Lawrence of Arabia (1962),"Adventure, Biography, Drama","The story ofT.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks."
The Great Escape (1963),"Adventure, Drama, History",Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.
Zero Dark Thirty (2012),"Drama, History, Thriller","A chronicle of the decade-long hunt for al-Qaeda terrorist leaderOsama bin Ladenafter the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011."
The Greatest Beer Run Ever (2022),"Adventure, Drama, War",A man's story of leaving New York in 1967 to bring beer to his childhood buddies in the Army while they are fighting in Vietnam.
Der Untergang (2004),"Biography, Drama, History","Traudl Junge, the final secretary forAdolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII."
Lust och fägring stor (1995),"Drama, Romance, War","In Malmö, Sweden during the Second World War, Stig is a 15-year-old pupil on the verge of adulthood, and Viola is 37 years old and his teacher. He is attracted by her beauty and maturity, ...See full summary»"
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),"Comedy, War","An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop."
Master and Commander: The Far Side of the World (2003),"Action, Adventure, Drama","During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America."
Hotaru no haka (1988),"Animation, Drama, War",A young boy and his little sister struggle to survive in Japan during World War II.
Devotion (II) (2022),"Action, Drama, War",A pair of U.S. Navy fighter pilots risk their lives during the Korean War and become some of the Navy's most celebrated wingmen.
Jarhead (2005),"Biography, Drama, War","A psychological study of Marine's state of mind during the Gulf War. Told through the eyes of a U.S. Marine sniper who struggles to cope with boredom, a sense of isolation, and other issues back home."
Valkyrie (2008),"Drama, History, Thriller","A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers againstAdolf Hitlerduring World War II."
Glory (1989),"Biography, Drama, History","Robert Gould Shawleads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates."
War Dogs (2016),"Biography, Comedy, Crime","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan."
Lincoln (2012),"Biography, Drama, History","As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
Darkest Hour (2017),"Biography, Drama, War","In May 1940, the fate of World War II hangs onWinston Churchill, who must decide whether to negotiate withAdolf Hitler, or fight on knowing that it could mean the end of the British Empire."
Escape to Athena (1979),"Action, Adventure, Comedy","A World War II adventure involving a group of Allied P.O.W.s, Nazis, black market priceless art treasures, Greek resistance, a Greek monastery, and a secret German rocket base."
The Hurt Locker (2008),"Drama, Thriller, War","During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work."
Ambush (2023),"Action, Thriller, War","A group of young elite commandos, led by Captain Drummond are tasked with collecting highly classified information that can change the fate of the war."
The Monuments Men (2014),"Comedy, Drama, History",An unlikely World War II platoon is tasked to rescue art masterpieces from German thieves and return them to their owners.
The Sum of All Fears (2002),"Action, Drama, Thriller","CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia's President by detonating a nuclear weapon at a football game in Baltimore, Maryland."
The Zone of Interest (2023),"Drama, History, War","The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp."
The Great Raid (2005),"Action, Drama, War","Taking place towards the end of WWII, 500 American Soldiers have been entrapped in a camp for 3 years. Beginning to give up hope they will ever be rescued, a group of Rangers goes on a dangerous mission to try and save them."
Red Dawn (1984),"Action, Drama, Thriller","It is the dawn of World War III. In the west mountains of America, a group of teenagers band together to defend their town, and their country, from invading Soviet forces."
The English Patient (1996),"Drama, Romance, War","At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair."
We Were Soldiers (2002),"Action, Drama, History","The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news."
Operation Finale (2018),"Biography, Drama, History",A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.
Operation Mincemeat (2021),"Drama, War","During WWII, two intelligence officers use a corpse and false papers to outwit German troops."
Stripes (1981),"Comedy, War",Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.
Das Boot (1981),"Drama, War",A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.
The Boy in the Striped Pajamas (2008),"Drama, War","Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences."
The Beguiled (2017),"Drama, History, Thriller",The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.
Burial (II) (2022),"Thriller, War",A small group of Russian soldiers have the task of taking Hitler's discovered remains back to Stalin in Moscow.
Enemy at the Gates (2001),"Action, Drama, War",A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.
Empire of the Sun (1987),"Drama, War",A young English boy struggles to survive under Japanese occupation of China during World War II.
"Good Morning, Vietnam (1987)","Biography, Comedy, Drama","In 1965, an unorthodox and irreverent DJ namedAdrian Cronauerbegins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam."
The Courier (2020),"Drama, History, Thriller",Businessman Greville Wynne is asked by a Russian source to try to help put an end to the Cuban Missile Crisis.
King Arthur (2004),"Action, Adventure, Drama",A demystified take on the tale of King Arthur and the Knights of the Round Table.
Without Remorse (II) (2021),"Action, Thriller, War",An elite Navy SEAL goes on a path to avenge his wife's murder only to find himself inside of a larger conspiracy.
1941 (1979),"Action, Comedy, War",Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.
The Railway Man (2013),"Biography, Drama, Romance","A former British Army officer, who was tortured as a prisoner of war at a Japanese labor camp during World War II, discovers that the man responsible for much of his treatment is still alive and sets out to confront him."
M*A*S*H (1970),"Comedy, Drama, War",The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.
Ip Man (2008),"Action, Biography, Drama","During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive."
G.I. Jane (1997),"Action, Drama, War",A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.
The Bridge on the River Kwai (1957),"Adventure, Drama, War","British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it."
De slag om de Schelde (2020),"Drama, War","1944, the Second World War. A British glider pilot, a Dutch boy fighting on the German side and a Dutch female resistance member all end up involved in the Battle of the Schelde. Their choices differ, but their goal is the same: freedom."
Allied (2016),"Action, Drama, Romance","In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war."
The Post (2017),"Biography, Drama, History",A cover-up spanning four U.S. Presidents pushes the country's first female newspaper publisher and her editor to join an unprecedented battle between press and government.
Outlaw King (2018),"Action, Biography, Drama",A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.
Sand Castle (2017),"Action, Drama, War","The story follows a young soldier, and his introduction into the 2003 invasion of Iraq. Based on true events, it bears witness to the destruction and horrors of war."
Ran (1985),"Action, Drama, War","In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him."
The Dirty Dozen (1967),"Action, Adventure, War","During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers."
Little Boy (2015),"Drama, History, War",An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.
Spartacus (1960),"Adventure, Biography, Drama","The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising."
The Outpost (2019),"Action, Drama, History",A small team of U.S. soldiers battles against hundreds of Taliban fighters in Afghanistan.
Der Hauptmann (2017),"Drama, History, Thriller","In the last moments of World War II, a young German soldier fighting for survival finds a Nazi captain's uniform. Impersonating an officer, the man quickly takes on the monstrous identity of the perpetrators he's escaping from."
Svart krabba (2022),"Action, Adventure, Drama","In a post-apocalyptic world, six soldiers on a covert mission must transport a mysterious package across a frozen archipelago. Noomi Rapace stars."
Medieval (2022),"Action, Drama, History","The story of fifteenth century Czech icon and warlord Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire."
Patton (1970),"Biography, Drama, War",The World War II phase of the career of controversial American generalGeorge S. Patton.
Cold Mountain (2003),"Adventure, Drama, Romance","In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart."
The Longest Day (1962),"Action, Drama, History","The events of D-Day, told on a grand scale from both the Allied and German points of view."
The Lucky One (2012),"Drama, Mystery, Romance",A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.
Chess Story (2021),"Drama, Thriller, War","To withstand the psychological torture of the Gestapo, a lawyer imprisoned by the Nazis finds refuge in the world of chess."
Alexander (2004),"Action, Biography, Drama","Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world."
Paths of Glory (1957),"Drama, War","After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them."
Eye in the Sky (2015),"Action, Drama, Thriller","Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare."
A Bridge Too Far (1977),"Drama, History, War","Operation Market Garden, September 1944: The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines."
Hair (1979),"Comedy, Drama, Musical","Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich girl but still a rebel inside."
"Se, jie (2007)","Drama, History, Romance","During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee."
Green Zone (2010),"Action, Drama, Thriller",Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.
The Guernsey Literary and Potato Peel Pie Society (2018),"Drama, Romance, War","In the aftermath of World War II, a writer forms an unexpected bond with the residents of Guernsey Island when she decides to write a book about their experiences during the war."
Flags of Our Fathers (2006),"Action, Adventure, Drama","The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II."
The Killing Fields (1984),"Biography, Drama, History","A journalist is trapped in Cambodia during tyrantPol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians."
Hooligans (2005),"Crime, Drama, Sport","A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism."
Overlord (2018),"Action, Horror, Sci-Fi",A small group of American soldiers find horror behind enemy lines on the eve of D-Day.
The Book Thief (2013),"Drama, War","While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents."
Tolkien (2019),"Biography, Drama, Romance","Tolkien's novels were inspired by his mom's storytelling, falling in love with another orphan, Edith, forming a brotherhood with 3 other misfits at school, Oxford, the trench war of WWI and later telling stories to his own kids."
Summerland (I) (2020),"Drama, Romance, War","During World War II, an Englishwoman opens her heart to an evacuee after initially resolving to be rid of him in this moving journey of womanhood, love and friendship."
Behind Enemy Lines (2001),"Action, Drama, Thriller","A disillusioned pilot shot down over war-torn Bosnia goes on the run from the local military and an assassin, as his commanding officer risks all to save him."
Kaze tachinu (2013),"Animation, Biography, Drama","A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II."
Official Secrets (2019),"Biography, Crime, Drama",The true story of a British whistleblower who leaked information to the press about an illegal NSA spy operation designed to push the UN Security Council into sanctioning the 2003 invasion of Iraq.
Crimson Tide (1995),"Action, Drama, Thriller","On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger happy Captain from launching his missiles before confirming his orders to do so."
Fat Man and Little Boy (1989),"Biography, Drama, History","This film reenacts the Manhattan Project, the secret wartime project in New Mexico where the first atomic bombs were designed and built."
The Last Full Measure (2019),"Drama, War","Thirty-four years after his death, Airman William H. ""Pits"" Pitsenbarger is awarded the nation's highest military honor for his actions on the battlefield."
Shadow in the Cloud (2020),"Action, Horror, War",A female WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.
Kampen om Narvik (2022),"Drama, History, War","April 1940. The eyes of the world are on Narvik, a small town in northern Norway, source of the iron ore needed for Hitler's war machinery. Through two months of fierce winter warfare, Hitler is dealt his first defeat."
Anthropoid (2016),"Action, Biography, Drama","Based on the extraordinary true story of Operation Anthropoid, the WWII mission to assassinate SS General Reinhard Heydrich, the main architect behind the Final Solution and the Reich's third in command after Hitler and Himmler."
U-571 (2000),"Action, War",A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.
Doctor Zhivago (1965),"Drama, Romance, War","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution."
Hotel Rwanda (2004),"Biography, Drama, History","Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa."
Kelly's Heroes (1970),"Adventure, Comedy, War",A group of U.S. soldiers sneaks across enemy lines to get their hands on a secret stash of Nazi treasure.
From Here to Eternity (1953),"Drama, Romance, War","At a U.S. Army base in 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his commanding officer's wife and top aide begin a tentative affair."
Dear John (I) (2010),"Drama, Mystery, Romance",A romantic drama about a soldier who falls for a conservative college student while he's home on leave.
K-19: The Widowmaker (2002),"Drama, History, Thriller","When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster."
Nanny McPhee and the Big Bang (2010),"Comedy, Family, Fantasy","Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons."
In Which We Serve (1942),"Drama, War","This ""story of a ship"", the British destroyer H.M.S. Torrin, is told in flashbacks by survivors as they cling to a life raft."
Rio Lobo (1970),"Drama, War, Western","After the Civil War, Cord McNally searches for the two traitors whose treachery caused the defeat of McNally's unit and the loss of a close friend."
Tears of the Sun (2003),"Action, Drama, Thriller",A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.
A Hidden Life (2019),"Biography, Drama, Romance","The Austrian Franz Jägerstätter, a conscientious objector, refuses to fight for the Nazis in World War II."
Act of Valor (2012),"Action, Adventure, Thriller",An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.
Sniper. The White Raven (2022),"Drama, War","After suffering a tragedy at the hand of invading soldiers in Donbas, an Ukrainian physics teacher seeks revenge. He sets his sights on an elite Russian sniper whose elimination could change the tide of the conflict."
Three Kings (1999),"Action, Adventure, Comedy","In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help."
"Run Silent, Run Deep (1958)","Action, Drama, War","A U.S. sub commander, obsessed with sinking a certain Japanese ship, butts heads with his first officer and crew."
The Guns of Navarone (1961),"Action, Adventure, Drama","A team of Allied saboteurs are assigned an impossible mission: infiltrate an impregnable Nazi-held Greek island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers."
The Red Danube (1949),"Drama, Romance, War","Shortly after the end of World War II, British Colonel Michael S. ""Hooky"" Nicobar (Walter Pidgeon) is assigned to a unit in the British Zone of Vienna. His duty is to aid the Soviet ...See full summary»"
Beasts of No Nation (2015),"Drama, War","A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country."
War Horse (2011),"Action, Adventure, Drama",Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.
Letters from Iwo Jima (2006),"Action, Adventure, Drama","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it."
Defiance (I) (2008),"Action, Drama, History","Jewish brothers in German-occupied Eastern Europe escape into a Belorussian forest, where they join Russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand Jewish non-combatants."
White Bird (2023),"Adventure, Biography, Drama","Based on the book by the best-selling author of Wonder, this uplifting movie shows how one act of kindness can live on forever."
Judgment at Nuremberg (1961),"Drama, War","In 1948, an American court in occupied Germany tries four Nazis judged for war crimes."
Tristan + Isolde (2006),"Action, Drama, Romance",An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.
How the West Was Won (1962),"Drama, Romance, War","A family saga covering several decades of Westward expansion in the 19th century, including the Gold Rush, the Civil War, and the building of the railroads."
Seven Years in Tibet (1997),"Adventure, Biography, Drama","True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet."
Mudbound (2017),"Drama, War","Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war."
Casualties of War (1989),"Action, Crime, Drama","During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager."
Gods and Generals (2003),"Biography, Drama, History","The rise and fall of confederate general Thomas ""Stonewall"" Jackson, as he meets with military success against the Union from 1861 to 1863, when he is accidentally killed by his own soldiers."
Come Out Fighting (2022),"Action, Adventure, Drama","Set during World War 2, a squad of American Army soldiers are sent on a mission behind lines to locate their missing commanding officer."
Where Eagles Dare (1968),"Action, Adventure, War","Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on."
The Promise (II) (2016),"Action, Adventure, Drama","Set during the last days of the Ottoman Empire, The Promise follows a love triangle between Michael, a brilliant medical student, the beautiful and sophisticated Ana, and Chris - a renowned American journalist based in Paris."
Firebird (I) (2021),"Biography, Drama, Romance","Firebird follows a handsome, soulful young soldier who embarks on a clandestine sexual affair with a charismatic fighter pilot on a Soviet Air Force Base at the height of 1970's Communist rule."
The Devil's Disciple (1959),"Comedy, History, Romance",The black sheep of a family and the local minister discover their true vocations during the Revolutionary War.
The Wall (II) (2017),"Action, Drama, Thriller","Two American Soldiers are trapped by a lethal sniper, with only an unsteady wall between them."
